ID,Severity,Start_Lat,Start_Lng,StartTime,EndTime,Distance(mi),DelayFromTypicalTraffic(mins),DelayFromFreeFlowSpeed(mins),Congestion_Speed,Description,Street,City,County,State,Country,ZipCode,LocalTimeZone,WeatherStation_AirportCode,WeatherTimeStamp,Temperature(F),Humidity(%),Pressure(in),Visibility(mi),Precipitation(in),Weather_Event,Weather_Conditions,Duration(mins),StartHour,StartDayOfWeek,IsWeekend,Weather_Encoded
C-7208,0,40.781906,-73.716835,2020-11-10 21:15:00+00:00,2020-11-10 22:00:18+00:00,1.7300000190734863,0.0,2.0,Moderate,Delays of two minutes and delays increasing on Northern Blvd Westbound in University Gardens. Average speed 15 mph.,Northern Blvd,Great Neck,Nassau,NY,US,11021-5103,US/Eastern,KLGA,2020-11-10T15:51:00.000-05:00,73.0,57.0,30.1,10.0,0.0,,Partly Cloudy,45.3,21,1,0,109
C-7209,1,40.7817,-73.41011,2020-11-10 21:17:00+00:00,2020-11-10 22:00:18+00:00,2.0699999332427983,1.0,2.0,Moderate,Delays of two minutes on I-495 Eastbound between Exit 49S Service Rd and Exit 49N Service Rd. Average speed 20 mph.,Long Island Expy E,Melville,Suffolk,NY,US,11747,US/Eastern,KFRG,2020-11-10T15:53:00.000-05:00,67.0,73.0,30.06,10.0,0.0,,Fair,43.3,21,1,0,19
C-7210,1,40.799988,-73.958611,2020-11-10 21:16:00+00:00,2020-11-10 22:00:19+00:00,4.059999942779541,1.0,7.0,Slow,Delays of seven minutes on Central Park St Northbound between 8th Ave and 110th St. Average speed ten mph.,Central Park W,New York,New York,NY,US,10025-2689,US/Eastern,KNYC,2020-11-10T15:51:00.000-05:00,73.0,57.0,30.03,10.0,0.0,,Partly Cloudy,44.31666666666667,21,1,0,109
C-7211,0,40.788559,-73.705772,2020-11-10 21:16:00+00:00,2020-11-10 21:56:22+00:00,1.1100000143051147,0.0,1.0,Moderate,Delays of one minute on Northern Blvd Eastbound in Thomaston. Average speed 15 mph.,Northern Blvd,Great Neck,Nassau,NY,US,11021-5311,US/Eastern,KLGA,2020-11-10T15:51:00.000-05:00,73.0,57.0,30.1,10.0,0.0,,Partly Cloudy,40.36666666666667,21,1,0,109
C-7212,0,40.793079,-73.947952,2020-11-10 22:24:00+00:00,2020-11-10 23:04:20+00:00,1.7799999713897705,0.0,2.0,Moderate,Delays of two minutes on Park Ave Southbound between 128th St and 106th St. Average speed 15 mph.,Park Ave,New York,New York,NY,US,10029-3839,US/Eastern,KNYC,2020-11-10T17:51:00.000-05:00,67.0,73.0,30.03,10.0,0.0,,Partly Cloudy,40.333333333333336,22,1,0,109
C-7213,2,40.83379,-73.918373,2020-11-10 21:15:00+00:00,2020-11-10 22:30:25+00:00,5.809999942779541,1.0,11.0,Slow,Severe delays of eleven minutes and delays easing on Grand Concourse Southbound in East Concourse-Concourse Village. Average speed ten mph.,Grand Concourse,Bronx,Bronx,NY,US,10456,US/Eastern,KLGA,2020-11-10T15:51:00.000-05:00,73.0,57.0,30.1,10.0,0.0,,Partly Cloudy,75.41666666666667,21,1,0,109
C-7214,0,40.82283,-73.819458,2020-11-10 21:16:00+00:00,2020-11-10 21:56:22+00:00,1.0900000333786009,0.0,2.0,Slow,Delays of two minutes on Tremont Ave Westbound between Marina Dr and Cross Bronx Expy Ext. Average speed ten mph.,E Tremont Ave,Bronx,Bronx,NY,US,10465-2421,US/Eastern,KLGA,2020-11-10T15:51:00.000-05:00,73.0,57.0,30.1,10.0,0.0,,Partly Cloudy,40.36666666666667,21,1,0,109
C-7215,0,40.833248,-73.3629,2020-11-10 21:16:00+00:00,2020-11-10 21:57:22+00:00,0.9499999880790708,1.0,1.0,Moderate,Delays of one minute on RT-25 Eastbound between NY-25 Jericho Tpke and CR-35 Deer Park Rd. Average speed 15 mph.,E Jericho Tpke,Huntington,Suffolk,NY,US,11743-5611,US/Eastern,KFRG,2020-11-10T15:53:00.000-05:00,67.0,73.0,30.06,10.0,0.0,,Fair,41.36666666666667,21,1,0,19
C-7216,1,40.83865,-73.918922,2020-11-10 20:16:00+00:00,2020-11-10 21:56:22+00:00,3.2100000381469727,0.0,5.0,Slow,Delays of five minutes and delays easing on Jerome Ave Southbound between 190th St and Clarke Pl. Average speed ten mph.,Jerome Ave,Bronx,Bronx,NY,US,10452-3320,US/Eastern,KLGA,2020-11-10T14:51:00.000-05:00,74.0,53.0,30.1,10.0,0.0,,Mostly Cloudy,100.36666666666666,20,1,0,104
C-7217,1,40.841518,-73.861778,2020-11-10 20:57:00+00:00,2020-11-10 21:57:22+00:00,3.849999904632568,1.0,9.0,Slow,Delays of nine minutes on Tremont Ave Eastbound between Tremont Ave and Dogwood Dr. Average speed ten mph.,Dogwood Dr,Bronx,Bronx,NY,US,10462,US/Eastern,KLGA,2020-11-10T15:51:00.000-05:00,73.0,57.0,30.1,10.0,0.0,,Partly Cloudy,60.36666666666667,20,1,0,109
C-7218,0,40.852482,-73.903763,2020-11-10 21:16:00+00:00,2020-11-10 21:56:22+00:00,2.0699999332427983,0.0,3.0,Slow,Delays of three minutes on Grand Concourse Southbound between Grand Concourse and Burnside Ave. Average speed ten mph.,Grand Concourse,Bronx,Bronx,NY,US,10453,US/Eastern,KLGA,2020-11-10T15:51:00.000-05:00,73.0,57.0,30.1,10.0,0.0,,Partly Cloudy,40.36666666666667,21,1,0,109
C-7219,1,40.852615,-73.827789,2020-11-10 21:15:00+00:00,2020-11-10 21:56:22+00:00,3.990000009536743,0.0,8.0,Slow,Delays of eight minutes on Hugh J Grant Cir Eastbound in Middletown-Pelham Bay. Average speed ten mph.,Colonial Ave,Bronx,Bronx,NY,US,10461,US/Eastern,KLGA,2020-11-10T15:51:00.000-05:00,73.0,57.0,30.1,10.0,0.0,,Partly Cloudy,41.36666666666667,21,1,0,109
C-7220,1,40.855423,-73.86766800000002,2020-11-10 21:17:00+00:00,2020-11-10 21:57:22+00:00,6.210000038146973,0.0,11.0,Slow,Severe delays of eleven minutes on White Plains Rd Southbound between 1st St and Lydig Ave. Average speed ten mph.,White Plains Rd,Bronx,Bronx,NY,US,10462-1406,US/Eastern,KLGA,2020-11-10T15:51:00.000-05:00,73.0,57.0,30.1,10.0,0.0,,Partly Cloudy,40.36666666666667,21,1,0,109
C-7221,0,40.856152,-73.187599,2020-11-10 20:59:00+00:00,2020-11-10 22:26:21+00:00,0.9700000286102296,0.0,1.0,Slow,Delays of one minute and delays increasing on RT-25 Eastbound between NY-25 Main St and NY-25 Middle Country Rd. Average speed ten mph.,Hauppauge Rd,Smithtown,Suffolk,NY,US,11787-3713,US/Eastern,KISP,2020-11-10T15:56:00.000-05:00,66.0,81.0,30.04,10.0,0.0,,Fair,87.35,20,1,0,19
C-7222,2,40.85968,-73.93119,2020-11-10 20:39:00+00:00,2020-11-10 22:19:28+00:00,11.25,0.0,24.0,Slow,Severe delays of 24 minutes on Amsterdam Ave Northbound between 8th Ave and US-9 Broadway. Average speed ten mph.,Broadway,New York,New York,NY,US,10040-1102,US/Eastern,KLGA,2020-11-10T15:51:00.000-05:00,73.0,57.0,30.1,10.0,0.0,,Partly Cloudy,100.46666666666667,20,1,0,109
C-7223,2,40.88084,-73.90347299999998,2020-11-10 21:17:00+00:00,2020-11-10 22:53:24+00:00,14.699999809265137,0.0,33.0,Slow,Severe delays of 33 minutes and delays increasing on Amsterdam Ave Northbound between 8th Ave and US-9 Broadway. Average speed ten mph.,W 233rd St,Bronx,Bronx,NY,US,10463-5621,US/Eastern,KLGA,2020-11-10T15:51:00.000-05:00,73.0,57.0,30.1,10.0,0.0,,Partly Cloudy,96.4,21,1,0,109
C-7224,0,40.890415,-74.155289,2020-11-10 21:15:00+00:00,2020-11-10 22:29:09+00:00,2.1600000858306885,0.0,3.0,Moderate,Delays of three minutes and delays easing on CR-601 Main St Southbound between Lackawanna Plz and Knickerbocker Ave. Average speed ten mph.,Main St,Paterson,Passaic,NJ,US,07503-1318,US/Eastern,KTEB,2020-11-10T15:51:00.000-05:00,73.0,61.0,30.09,10.0,0.0,,Partly Cloudy,74.15,21,1,0,109
C-7225,2,40.921902,-73.80931899999999,2020-11-10 21:03:00+00:00,2020-11-10 21:57:22+00:00,2.549999952316284,3.0,5.0,Moderate,Delays of five minutes and delays increasing on Hutchinson River Pkwy Northbound between Exit 7 US-1 Boston Post Rd and Exit 13 Cross County Pkwy Exit 9. Average speed ten mph.,Hutchinson River Pkwy N,Pelham,Westchester,NY,US,10803,US/Eastern,KLGA,2020-11-10T15:51:00.000-05:00,73.0,57.0,30.1,10.0,0.0,,Partly Cloudy,54.36666666666667,21,1,0,109
C-7226,0,40.938183,-73.109848,2020-11-10 21:16:00+00:00,2020-11-10 21:57:22+00:00,1.2100000381469729,2.0,2.0,Slow,Delays of two minutes on RT-25A Westbound between NY-25A Main St and NY-25A. Average speed ten mph.,Route 25A,East Setauket,Suffolk,NY,US,11733-2853,US/Eastern,KISP,2020-11-10T15:56:00.000-05:00,66.0,81.0,30.04,10.0,0.0,,Fair,41.36666666666667,21,1,0,19
C-7227,0,41.051701,-73.535576,2020-11-10 21:14:00+00:00,2020-11-10 21:55:47+00:00,1.4199999570846558,0.0,2.0,Moderate,Delays of two minutes on US-1 Stamford Forum Westbound between Lincoln Ave and Canal St. Average speed 15 mph.,Tresser Blvd,Stamford,Fairfield,CT,US,06901-3203,US/Eastern,KHPN,2020-11-10T15:56:00.000-05:00,69.0,65.0,29.64,10.0,0.0,,Fair,41.78333333333333,21,1,0,19
C-7228,1,39.739826,-75.557564,2020-11-10 20:45:00+00:00,2020-11-10 21:59:11+00:00,4.050000190734863,0.0,5.0,Moderate,Delays of five minutes and delays increasing on Washington St Southbound between Matson Run Pkwy and Justison St. Average speed 15 mph.,Martin Luther King Blvd,Wilmington,New Castle,DE,US,19801-2401,US/Eastern,KILG,2020-11-10T15:51:00.000-05:00,74.0,53.0,30.04,10.0,0.0,,Partly Cloudy,74.18333333333334,20,1,0,109
C-7229,2,39.875881,-75.083649,2020-11-10 21:00:00+00:00,2020-11-10 21:59:10+00:00,4.730000019073486,0.0,5.0,Moderate,Delays of five minutes and delays increasing on RT-168 Northbound in Mt Ephraim. Average speed 20 mph.,Black Horse Pike,Mount Ephraim,Camden,NJ,US,08059-2101,US/Eastern,KPHL,2020-11-10T15:54:00.000-05:00,74.0,55.0,30.12,10.0,0.0,,Partly Cloudy,59.166666666666664,21,1,0,109
C-7230,0,39.88279,-75.305542,2020-11-10 21:18:00+00:00,2020-11-10 21:59:53+00:00,1.870000004768372,1.0,2.0,Moderate,Delays of two minutes on US-13 Chester Pike Westbound between Grays Ave and PA-420 Lincoln Ave. Average speed 15 mph.,Chester Pike,Prospect Park,Delaware,PA,US,19076-1509,US/Eastern,KPHL,2020-11-10T15:54:00.000-05:00,74.0,55.0,30.12,10.0,0.0,,Partly Cloudy,41.88333333333333,21,1,0,109
C-7231,0,39.909698,-75.271812,2020-11-10 21:17:00+00:00,2020-11-10 22:18:07+00:00,1.4500000476837158,0.0,2.0,Moderate,Delays of two minutes and delays easing on US-13 Chester Pike Westbound between US-13 Macdade Blvd and Barker Ave. Average speed 15 mph.,Chester Pike,Sharon Hill,Delaware,PA,US,19079-1413,US/Eastern,KPHL,2020-11-10T15:54:00.000-05:00,74.0,55.0,30.12,10.0,0.0,,Partly Cloudy,61.11666666666667,21,1,0,109
C-7232,1,39.960461,-75.140221,2020-11-10 21:08:00+00:00,2020-11-10 22:00:58+00:00,1.0099999904632568,0.0,1.0,Fast,Delays of one minute and delays easing on I-95 Northbound between Exit 22 6th St and Exit 23 Richmond St. Average speed 15 mph.,I-95 N,Philadelphia,Philadelphia,PA,US,19123,US/Eastern,KPHL,2020-11-10T15:54:00.000-05:00,74.0,55.0,30.12,10.0,0.0,,Partly Cloudy,52.96666666666667,21,1,0,109
C-7233,1,40.001652,-75.145401,2020-11-10 21:06:00+00:00,2020-11-10 22:29:09+00:00,3.140000104904175,2.0,6.0,Slow,Delays of six minutes and delays easing on Allegheny Ave Eastbound between Patton St and Sedgley Ave. Average speed ten mph.,W Sedgley Ave,Philadelphia,Philadelphia,PA,US,19140-5439,US/Eastern,KPNE,2020-11-10T15:54:00.000-05:00,75.0,55.0,30.01,10.0,0.0,,Fair,83.15,21,1,0,19
C-7234,1,40.005989,-75.176643,2020-11-10 21:17:00+00:00,2020-11-10 22:49:56+00:00,3.839999914169312,0.0,6.0,Slow,Delays of six minutes on 29th St Northbound between Parrish St and US-13 Hunting Park Ave. Average speed ten mph.,W Hunting Park Ave,Philadelphia,Philadelphia,PA,US,19129,US/Eastern,KLOM,2020-11-10T16:15:00.000-05:00,71.0,62.0,29.8,10.0,0.0,,Fair,92.93333333333334,21,1,0,19
C-7235,1,40.007313,-75.151619,2020-11-10 21:19:00+00:00,2020-11-10 22:01:52+00:00,3.049999952316284,3.0,5.0,Moderate,Delays of five minutes on PA-611 Broad St Northbound between Montgomery Ave and Venango St. Average speed 15 mph.,N Broad St,Philadelphia,Philadelphia,PA,US,19140,US/Eastern,KPNE,2020-11-10T15:54:00.000-05:00,75.0,55.0,30.01,10.0,0.0,,Fair,42.86666666666667,21,1,0,19
C-7236,0,40.027302,-75.209618,2020-11-10 20:54:00+00:00,2020-11-10 21:59:53+00:00,1.3899999856948853,0.0,1.0,Moderate,Delays of one minute and delays easing on Ridge Ave Northbound in Manayunk. Average speed 15 mph.,Ridge Ave,Philadelphia,Philadelphia,PA,US,19128-1734,US/Eastern,KLOM,2020-11-10T15:55:00.000-05:00,73.0,60.0,29.8,10.0,0.0,,Fair,65.88333333333334,20,1,0,19
C-7237,1,40.053719,-75.070412,2020-11-10 21:17:00+00:00,2020-11-10 22:41:59+00:00,3.4300000667572017,1.0,6.0,Slow,Delays of six minutes and delays increasing on PA-73 Cottman Ave Eastbound between PA-73 Township Line Rd and PA-73 Cottman Ave. Average speed ten mph.,Cottman Ave,Philadelphia,Philadelphia,PA,US,19111-3802,US/Eastern,KPNE,2020-11-10T15:54:00.000-05:00,75.0,55.0,30.01,10.0,0.0,,Fair,84.98333333333333,21,1,0,19
C-7238,1,40.538166,-74.167778,2020-11-10 20:13:00+00:00,2020-11-10 22:06:19+00:00,3.7699999809265137,3.0,7.0,Moderate,Delays of seven minutes and delays increasing on Arden Ave Southbound between Service Rd and Edwin St. Average speed ten mph.,Arden Ave,Staten Island,Richmond,NY,US,10312-4919,US/Eastern,KLDJ,2020-11-10T15:15:00.000-05:00,75.0,50.0,30.1,10.0,0.0,,Fair,113.31666666666666,20,1,0,19
C-7239,0,40.579247,-73.981964,2020-11-10 21:20:00+00:00,2020-11-10 22:00:19+00:00,0.6899999976158142,0.0,1.0,Slow,Delays of one minute on Stillwell Ave Northbound between Stillwell Ave and Shore Pkwy. Average speed ten mph.,Stillwell Ave,Brooklyn,Kings,NY,US,11224-2722,US/Eastern,KJRB,2020-11-10T15:51:00.000-05:00,73.0,57.0,30.03,10.0,0.0,,Partly Cloudy,40.31666666666667,21,1,0,109
C-7240,0,40.584263,-73.96019,2020-11-10 21:19:00+00:00,2020-11-10 21:59:19+00:00,0.9800000190734864,0.0,1.0,Slow,Delays of one minute on Coney Island Ave Northbound between Brightwater Ct and Manor Ct. Average speed ten mph.,Coney Island Ave,Brooklyn,Kings,NY,US,11235,US/Eastern,KJRB,2020-11-10T15:51:00.000-05:00,73.0,57.0,30.03,10.0,0.0,,Partly Cloudy,40.31666666666667,21,1,0,109
C-7241,1,40.60899000000001,-73.97305300000002,2020-11-10 21:04:00+00:00,2020-11-10 22:16:20+00:00,5.210000038146973,0.0,8.0,Slow,Delays of eight minutes and delays easing on Mcdonald Ave Southbound between John P Devaney Blvd and 65th St. Average speed ten mph.,McDonald Ave,Brooklyn,Kings,NY,US,11230-6907,US/Eastern,KJRB,2020-11-10T15:51:00.000-05:00,73.0,57.0,30.03,10.0,0.0,,Partly Cloudy,72.33333333333333,21,1,0,109
C-7242,0,40.605,-73.93,2020-11-10 21:19:00+00:00,2020-11-10 21:59:20+00:00,1.6299999952316284,1.0,3.0,Slow,Delays of three minutes on Avenue U Westbound in Marine Park. Average speed ten mph.,Avenue U,Brooklyn,Kings,NY,US,11229,US/Eastern,KJRB,2020-11-10T15:51:00.000-05:00,73.0,57.0,30.03,10.0,0.0,,Partly Cloudy,40.333333333333336,21,1,0,109
C-7243,0,40.622768,-74.112938,2020-11-10 21:18:00+00:00,2020-11-10 21:58:24+00:00,2.2799999713897705,2.0,4.0,Slow,Delays of four minutes on Clove Rd Northbound in West Brighton. Average speed ten mph.,Clove Rd,Staten Island,Richmond,NY,US,10301-3625,US/Eastern,KEWR,2020-11-10T15:51:00.000-05:00,74.0,55.0,30.1,10.0,0.0,,Partly Cloudy,40.4,21,1,0,109
C-7244,1,40.627129,-74.091179,2020-11-10 21:17:00+00:00,2020-11-10 22:03:24+00:00,7.730000019073486,6.0,12.0,Moderate,Severe delays of twelve minutes and delays increasing on Victory Blvd Eastbound in Grymes Hill. Average speed ten mph.,Victory Blvd,Staten Island,Richmond,NY,US,10301,US/Eastern,KEWR,2020-11-10T15:51:00.000-05:00,74.0,55.0,30.1,10.0,0.0,,Partly Cloudy,46.4,21,1,0,109
C-7245,0,40.641609,-73.938004,2020-11-10 21:20:00+00:00,2020-11-10 22:01:26+00:00,2.809999942779541,0.0,4.0,Slow,Delays of four minutes on Clarendon Rd Westbound between Ditmas Ave and Avenue D. Average speed ten mph.,Albany Ave,Brooklyn,Kings,NY,US,11203-5638,US/Eastern,KJRB,2020-11-10T15:51:00.000-05:00,73.0,57.0,30.03,10.0,0.0,,Partly Cloudy,41.43333333333333,21,1,0,109
C-7246,0,40.655029,-74.34474200000002,2020-11-10 20:16:00+00:00,2020-11-10 22:25:57+00:00,1.1599999666213991,0.0,1.0,Slow,Delays of one minute and delays increasing on RT-28 Northbound in Westfield. Average speed ten mph.,E Broad St,Westfield,Union,NJ,US,07090-2124,US/Eastern,KLDJ,2020-11-10T15:15:00.000-05:00,75.0,50.0,30.1,10.0,0.0,,Fair,129.95,20,1,0,19
C-7247,0,40.662788,-73.84066800000002,2020-11-10 21:20:00+00:00,2020-11-10 22:00:19+00:00,1.5099999904632568,0.0,2.0,Moderate,Delays of two minutes on Cross Bay Blvd Northbound in Old Howard Beach. Average speed 15 mph.,Crossbay Blvd,Howard Beach,Queens,NY,US,11414-2746,US/Eastern,KJFK,2020-11-10T15:51:00.000-05:00,65.0,81.0,30.14,10.0,0.0,,Partly Cloudy,40.31666666666667,21,1,0,109
